1	4792584	4770
1	5449404	4891
1	6170788	3672
1	12947630	4959
1	13894899	4963
1	14592599	4627
1	31108673	4984
1	32063369	6582
1	55398670	4953
1	56188334	4731
1	56918271	4878
1	57732561	4799
1	58546852	4689
1	59357232	7059
1	73883872	4950
1	74896682	6953
1	80646838	4824
1	81353048	5665
1	104226728	4852
1	104830798	4388
1	169487036	4725
1	170175867	4942
1	171065131	4591
1	171825009	4896
1	172816600	5770
1	193757317	4772
1	194430689	4643
1	195121832	5501
1	209001526	4888
1	209838936	5180
1	243255398	4951
1	244257701	4830
1	245024906	4926
2	4827134	4827
2	5531642	3049
2	6001325	4781
2	6713041	6949
2	13007063	4904
2	13739066	7504
2	17123190	4855
2	17914215	5864
2	26827570	4878
2	28010562	6582
2	38975499	4746
2	39862495	4958
2	40486330	4484
2	48776567	4471
2	49383129	4257
2	50005840	4902
2	50764402	4222
2	51396537	7476
2	52407967	4948
2	53052591	5843
2	58296598	4867
2	59219279	5357
2	68110998	4774
2	68907006	3079
2	75199750	4973
2	75932209	4985
2	76645610	7513
2	77593369	4789
2	78279449	4633
2	79037414	4457
2	79667124	6257
2	98594440	4947
2	99551727	7150
2	113086961	4890
2	113953658	4821
2	114919256	4802
2	115774520	4759
2	116513702	4847
2	117332335	5724
2	120558159	4937
2	121363236	4749
2	122307464	4897
2	140217289	4875
2	140889492	4465
2	141465666	4520
2	159286849	4968
2	160130115	6725
2	161411767	4870
2	162460483	6858
2	163736062	4817
2	164755096	4907
2	165687482	4610
2	168451656	4704
2	169216170	5821
2	182523242	4968
2	183345018	4712
2	184100316	4596
2	210679157	4691
2	211361221	4680
2	212043023	3673
2	213276202	4916
2	214050646	3994
2	237425326	4861
2	238064285	5868
3	2089261	4529
3	2659831	3906
3	3126663	4817
3	3711344	5594
3	5250305	4686
3	5808115	4816
3	6365935	4707
3	6984973	4913
3	7672793	4885
3	8291591	4842
3	16531852	4504
3	17212896	4934
3	18190912	7178
3	19535696	4594
3	20279664	4819
3	20968319	4783
3	21551578	7459
